,index,time,open,high,low,close,volume
32,1920,2017-01-02 08:00:00,8.17,8.17,8.17,8.17,0.0
33,1980,2017-01-02 09:00:00,8.21,8.21,8.21,8.21,0.0
34,2040,2017-01-02 10:00:00,8.23,8.23,8.23,8.23,0.0
35,2100,2017-01-02 11:00:00,8.23,8.23,8.23,8.23,0.0
36,2160,2017-01-02 12:00:00,8.21,8.21,8.21,8.21,0.0
37,2220,2017-01-02 13:00:00,8.21,8.21,8.21,8.21,0.0
38,2280,2017-01-02 14:00:00,8.21,8.21,8.21,8.21,0.0
39,2340,2017-01-02 15:00:00,8.24,8.24,8.24,8.24,0.0
40,2400,2017-01-02 16:00:00,8.25,8.25,8.25,8.25,0.0
41,2460,2017-01-02 17:00:00,8.37,8.37,8.37,8.37,0.0
42,2520,2017-01-02 18:00:00,8.42,8.42,8.42,8.42,0.0
43,2580,2017-01-02 19:00:00,8.42,8.42,8.42,8.42,0.0
44,2640,2017-01-02 20:00:00,8.42,8.42,8.42,8.42,0.0
45,2700,2017-01-02 21:00:00,8.4,8.4,8.4,8.4,0.0
46,2760,2017-01-02 22:00:00,8.48,8.48,8.48,8.48,0.0
47,2820,2017-01-02 23:00:00,8.51,8.51,8.51,8.51,0.0
48,2880,2017-01-03 00:00:00,8.55,8.55,8.55,8.55,0.0
49,2940,2017-01-03 01:00:00,8.47,8.47,8.47,8.47,0.0
50,3000,2017-01-03 02:00:00,8.42,8.42,8.42,8.42,0.0
51,3060,2017-01-03 03:00:00,8.3,8.3,8.3,8.3,0.0
52,3120,2017-01-03 04:00:00,8.31,8.31,8.31,8.31,0.0
53,3180,2017-01-03 05:00:00,8.36,8.36,8.36,8.36,0.0
54,3240,2017-01-03 06:00:00,8.4,8.4,8.4,8.4,0.0
55,3300,2017-01-03 07:00:00,8.4,8.4,8.4,8.4,0.0
56,3360,2017-01-03 08:00:00,8.4,8.4,8.4,8.4,0.0
57,3420,2017-01-03 09:00:00,8.4,8.4,8.4,8.4,0.0
58,3480,2017-01-03 10:00:00,8.4,8.4,8.4,8.4,0.0
59,3540,2017-01-03 11:00:00,8.55,8.55,8.55,8.55,0.0
60,3600,2017-01-03 12:00:00,8.55,8.55,8.55,8.55,0.0
61,3660,2017-01-03 13:00:00,8.57,8.57,8.57,8.57,0.0
62,3720,2017-01-03 14:00:00,8.55,8.55,8.55,8.55,0.0
63,3780,2017-01-03 15:00:00,8.74,8.98,8.74,8.98,0.999
64,3840,2017-01-03 16:00:00,9.25,9.25,9.25,9.25,33.82
65,3900,2017-01-03 17:00:00,9.49,9.49,9.49,9.49,0.0
66,3960,2017-01-03 18:00:00,9.73,9.73,9.73,9.73,0.0
67,4020,2017-01-03 19:00:00,9.76,9.76,9.76,9.76,0.0
68,4080,2017-01-03 20:00:00,9.89,9.89,9.82,9.83,12.49
69,4140,2017-01-03 21:00:00,9.45,9.45,9.45,9.45,0.0
70,4200,2017-01-03 22:00:00,9.83,9.83,9.83,9.83,0.0
71,4260,2017-01-03 23:00:00,9.86,9.86,9.86,9.86,0.0
72,4320,2017-01-04 00:00:00,9.75,9.75,9.75,9.75,0.0
73,4380,2017-01-04 01:00:00,9.73,9.73,9.73,9.73,0.0
74,4440,2017-01-04 02:00:00,10.0,10.0,10.0,10.0,0.0
75,4500,2017-01-04 03:00:00,10.18,10.18,10.18,10.18,0.0
76,4560,2017-01-04 04:00:00,10.4,10.4,10.4,10.4,0.0
77,4620,2017-01-04 05:00:00,10.45,10.45,10.45,10.45,0.0
78,4680,2017-01-04 06:00:00,10.76,10.76,10.76,10.76,0.0
79,4740,2017-01-04 07:00:00,10.41,10.41,10.41,10.41,0.0
80,4800,2017-01-04 08:00:00,10.6,10.6,10.6,10.6,0.0
81,4860,2017-01-04 09:00:00,10.76,10.76,10.76,10.76,0.0
82,4920,2017-01-04 10:00:00,10.76,10.76,10.76,10.76,0.0
83,4980,2017-01-04 11:00:00,10.76,10.76,10.76,10.76,0.0
84,5040,2017-01-04 12:00:00,10.75,10.75,10.75,10.75,0.0
85,5100,2017-01-04 13:00:00,10.76,10.76,10.76,10.76,3.717472
86,5160,2017-01-04 14:00:00,10.89,10.89,10.89,10.89,0.0
87,5220,2017-01-04 15:00:00,10.52,10.52,10.52,10.52,0.0
88,5280,2017-01-04 16:00:00,10.89,10.89,10.89,10.89,0.0
89,5340,2017-01-04 17:00:00,10.9,10.9,10.9,10.9,0.0
90,5400,2017-01-04 18:00:00,10.98,10.98,10.98,10.98,3.647468
91,5460,2017-01-04 19:00:00,11.0,11.0,11.0,11.0,0.0
92,5520,2017-01-04 20:00:00,10.85,10.85,10.85,10.85,0.0
93,5580,2017-01-04 21:00:00,10.83,10.98,10.83,10.98,9.08475623
94,5640,2017-01-04 22:00:00,10.9,10.9,10.9,10.9,0.0
95,5700,2017-01-04 23:00:00,10.99,10.99,10.99,10.99,0.0
96,5760,2017-01-05 00:00:00,11.21,11.21,11.21,11.21,0.0
97,5820,2017-01-05 01:00:00,11.49,11.49,11.49,11.49,0.0
98,5880,2017-01-05 02:00:00,11.6,11.6,11.6,11.6,0.0
99,5940,2017-01-05 03:00:00,11.55,11.55,11.55,11.55,0.0
100,6000,2017-01-05 04:00:00,11.65,11.65,11.65,11.65,0.0
101,6060,2017-01-05 05:00:00,11.84,11.84,11.84,11.84,0.0
102,6120,2017-01-05 06:00:00,11.77,11.77,11.77,11.77,0.0
103,6180,2017-01-05 07:00:00,11.33,11.33,11.33,11.33,0.0
104,6240,2017-01-05 08:00:00,11.81,11.81,11.81,11.81,0.0
105,6300,2017-01-05 09:00:00,11.51,11.51,11.51,11.51,0.0
106,6360,2017-01-05 10:00:00,10.7,10.7,10.7,10.7,0.0
107,6420,2017-01-05 11:00:00,11.17,11.17,11.17,11.17,0.0
108,6480,2017-01-05 12:00:00,11.17,11.17,11.17,11.17,0.0
109,6540,2017-01-05 13:00:00,10.4,10.4,10.05,10.05,168.439511
110,6600,2017-01-05 14:00:00,10.4,10.4,10.4,10.4,0.0
111,6660,2017-01-05 15:00:00,10.59,10.59,10.59,10.59,0.0
112,6720,2017-01-05 16:00:00,10.4,10.4,10.4,10.4,0.5
113,6780,2017-01-05 17:00:00,10.15,10.15,10.05,10.05,19.84
114,6840,2017-01-05 18:00:00,10.1,10.1,10.1,10.1,0.0
115,6900,2017-01-05 19:00:00,10.17,10.17,10.17,10.17,0.0
116,6960,2017-01-05 20:00:00,9.83,9.83,9.83,9.83,0.0
117,7020,2017-01-05 21:00:00,10.26,10.26,10.26,10.26,0.0
118,7080,2017-01-05 22:00:00,10.18,10.18,10.18,10.18,0.0
119,7140,2017-01-05 23:00:00,10.24,10.24,10.24,10.24,0.0
120,7200,2017-01-06 00:00:00,10.34,10.34,10.34,10.34,0.0
121,7260,2017-01-06 01:00:00,10.54,10.54,10.54,10.54,0.0
122,7320,2017-01-06 02:00:00,10.41,10.41,10.41,10.41,0.0
123,7380,2017-01-06 03:00:00,10.2,10.2,10.02,10.02,1.5
124,7440,2017-01-06 04:00:00,10.25,10.25,10.25,10.25,0.0
125,7500,2017-01-06 05:00:00,10.0,10.0,10.0,10.0,0.0
126,7560,2017-01-06 06:00:00,10.0,10.0,10.0,10.0,0.0
127,7620,2017-01-06 07:00:00,10.23,10.23,10.23,10.23,0.0
128,7680,2017-01-06 08:00:00,10.29,10.29,10.29,10.29,0.0
129,7740,2017-01-06 09:00:00,10.29,10.29,10.29,10.29,0.0
130,7800,2017-01-06 10:00:00,10.16,10.16,10.16,10.16,0.0
131,7860,2017-01-06 11:00:00,10.12,10.12,10.12,10.12,0.0
132,7920,2017-01-06 12:00:00,9.87,9.87,9.87,9.87,0.0
133,7980,2017-01-06 13:00:00,9.53,9.53,9.53,9.53,0.0
134,8040,2017-01-06 14:00:00,9.9,9.9,9.9,9.9,0.0
135,8100,2017-01-06 15:00:00,9.68,9.68,9.68,9.68,0.0
136,8160,2017-01-06 16:00:00,10.21,10.21,10.2,10.21,48.88738628
137,8220,2017-01-06 17:00:00,10.0,10.0,10.0,10.0,0.0
138,8280,2017-01-06 18:00:00,10.21,10.21,10.21,10.21,0.0
139,8340,2017-01-06 19:00:00,10.19,10.19,10.19,10.19,0.0
140,8400,2017-01-06 20:00:00,10.21,10.21,10.21,10.21,0.0
141,8460,2017-01-06 21:00:00,9.95,9.95,9.95,9.95,0.0
142,8520,2017-01-06 22:00:00,10.08,10.08,10.08,10.08,0.0
143,8580,2017-01-06 23:00:00,10.19,10.19,10.19,10.19,0.0
144,8640,2017-01-07 00:00:00,10.2,10.2,10.2,10.2,0.0
145,8700,2017-01-07 01:00:00,9.98,9.98,9.98,9.98,0.0
146,8760,2017-01-07 02:00:00,10.32,10.32,10.32,10.32,0.0
147,8820,2017-01-07 03:00:00,9.59,9.59,9.59,9.59,0.417101
148,8880,2017-01-07 04:00:00,9.49,9.49,9.49,9.49,0.0
149,8940,2017-01-07 05:00:00,9.49,9.49,9.49,9.49,0.0
150,9000,2017-01-07 06:00:00,9.57,9.57,9.57,9.57,0.0
151,9060,2017-01-07 07:00:00,9.55,9.55,9.55,9.55,0.0
152,9120,2017-01-07 08:00:00,9.44,9.44,9.44,9.44,0.0
153,9180,2017-01-07 09:00:00,9.44,9.44,9.44,9.44,0.0
154,9240,2017-01-07 10:00:00,9.72,9.72,9.72,9.72,0.0
155,9300,2017-01-07 11:00:00,9.72,9.72,9.72,9.72,0.0
156,9360,2017-01-07 12:00:00,9.72,9.72,9.72,9.72,0.0
157,9420,2017-01-07 13:00:00,9.53,9.53,9.53,9.53,0.0
158,9480,2017-01-07 14:00:00,10.21,10.21,10.21,10.21,0.0
159,9540,2017-01-07 15:00:00,9.91,9.91,9.91,9.91,0.0
160,9600,2017-01-07 16:00:00,9.96,9.96,9.96,9.96,0.0
161,9660,2017-01-07 17:00:00,9.99,9.99,9.99,9.99,0.0
162,9720,2017-01-07 18:00:00,9.99,9.99,9.99,9.99,0.0
163,9780,2017-01-07 19:00:00,10.08,10.08,10.08,10.08,0.0
164,9840,2017-01-07 20:00:00,10.02,10.02,10.02,10.02,0.0
165,9900,2017-01-07 21:00:00,9.99,9.99,9.99,9.99,0.0
166,9960,2017-01-07 22:00:00,9.76,9.76,9.76,9.76,0.0
167,10020,2017-01-07 23:00:00,10.07,10.07,10.07,10.07,0.0
168,10080,2017-01-08 00:00:00,10.05,10.05,10.05,10.05,0.0
169,10140,2017-01-08 01:00:00,9.71,9.71,9.71,9.71,0.0
170,10200,2017-01-08 02:00:00,9.82,9.82,9.75,9.75,141.4964
171,10260,2017-01-08 03:00:00,10.08,10.08,10.08,10.08,0.0
172,10320,2017-01-08 04:00:00,9.89,9.89,9.89,9.89,0.0
173,10380,2017-01-08 05:00:00,9.91,9.91,9.91,9.91,0.0
174,10440,2017-01-08 06:00:00,9.92,9.92,9.92,9.92,15.120975
175,10500,2017-01-08 07:00:00,10.25,10.25,10.25,10.25,0.0
176,10560,2017-01-08 08:00:00,10.06,10.06,10.06,10.06,0.0
177,10620,2017-01-08 09:00:00,9.91,9.91,9.91,9.91,0.0
178,10680,2017-01-08 10:00:00,9.91,9.91,9.91,9.91,0.0
179,10740,2017-01-08 11:00:00,10.15,10.15,10.15,10.15,0.0
180,10800,2017-01-08 12:00:00,10.13,10.13,10.13,10.13,0.0
181,10860,2017-01-08 13:00:00,10.13,10.13,10.13,10.13,0.0
182,10920,2017-01-08 14:00:00,10.34,10.34,10.34,10.34,0.0
183,10980,2017-01-08 15:00:00,10.05,10.05,10.05,10.05,0.0
184,11040,2017-01-08 16:00:00,10.05,10.05,10.05,10.05,0.0
185,11100,2017-01-08 17:00:00,10.05,10.05,10.05,10.05,0.0
186,11160,2017-01-08 18:00:00,10.1,10.1,10.1,10.1,1e-06
187,11220,2017-01-08 19:00:00,10.15,10.15,10.15,10.15,0.0
188,11280,2017-01-08 20:00:00,10.15,10.15,10.15,10.15,0.0
189,11340,2017-01-08 21:00:00,10.15,10.15,10.15,10.15,0.0
190,11400,2017-01-08 22:00:00,10.15,10.15,10.15,10.15,0.0
191,11460,2017-01-08 23:00:00,10.15,10.15,10.15,10.15,0.0
192,11520,2017-01-09 00:00:00,10.42,10.42,10.42,10.42,0.0
193,11580,2017-01-09 01:00:00,10.32,10.32,10.32,10.32,0.0
194,11640,2017-01-09 02:00:00,10.32,10.32,10.32,10.32,0.0
195,11700,2017-01-09 03:00:00,10.32,10.32,10.32,10.32,0.0
196,11760,2017-01-09 04:00:00,10.4,10.4,10.4,10.4,0.0
197,11820,2017-01-09 05:00:00,10.35,10.35,10.35,10.35,0.0
198,11880,2017-01-09 06:00:00,10.35,10.35,10.35,10.35,0.0
199,11940,2017-01-09 07:00:00,10.42,10.42,10.42,10.42,0.0
200,12000,2017-01-09 08:00:00,10.12,10.12,10.12,10.12,0.0
201,12060,2017-01-09 09:00:00,10.12,10.12,10.12,10.12,0.0
202,12120,2017-01-09 10:00:00,10.71,10.71,10.71,10.71,0.0
203,12180,2017-01-09 11:00:00,10.71,10.71,10.71,10.71,0.0
204,12240,2017-01-09 12:00:00,10.71,10.71,10.71,10.71,0.0
205,12300,2017-01-09 13:00:00,10.7,10.7,10.7,10.7,0.0
206,12360,2017-01-09 14:00:00,10.89,10.89,10.89,10.89,0.0
207,12420,2017-01-09 15:00:00,10.66,10.66,10.66,10.66,0.938086
208,12480,2017-01-09 16:00:00,10.75,10.75,10.75,10.75,0.0
209,12540,2017-01-09 17:00:00,10.74,10.74,10.74,10.74,0.0
210,12600,2017-01-09 18:00:00,10.74,10.74,10.74,10.74,0.0
211,12660,2017-01-09 19:00:00,10.75,10.79,10.75,10.79,0.393883
212,12720,2017-01-09 20:00:00,10.5,10.5,10.5,10.5,0.0
213,12780,2017-01-09 21:00:00,10.49,10.49,10.49,10.49,0.0
214,12840,2017-01-09 22:00:00,10.5,10.5,10.5,10.5,0.0
215,12900,2017-01-09 23:00:00,10.32,10.38,10.32,10.38,3.36
216,12960,2017-01-10 00:00:00,10.38,10.38,10.38,10.38,0.0
217,13020,2017-01-10 01:00:00,10.51,10.51,10.51,10.51,0.0
218,13080,2017-01-10 02:00:00,10.58,10.58,10.58,10.58,0.0
219,13140,2017-01-10 03:00:00,10.54,10.54,10.54,10.54,0.0
220,13200,2017-01-10 04:00:00,10.5,10.59,10.5,10.59,47.139754
221,13260,2017-01-10 05:00:00,10.59,10.59,10.59,10.59,0.0
222,13320,2017-01-10 06:00:00,10.46,10.46,10.46,10.46,0.0
223,13380,2017-01-10 07:00:00,10.46,10.46,10.46,10.46,0.349374
224,13440,2017-01-10 08:00:00,10.4,10.54,10.4,10.54,300.0
225,13500,2017-01-10 09:00:00,10.32,10.32,10.32,10.32,0.0
226,13560,2017-01-10 10:00:00,10.32,10.32,10.32,10.32,0.0
227,13620,2017-01-10 11:00:00,10.32,10.32,10.32,10.32,0.0
228,13680,2017-01-10 12:00:00,10.42,10.42,10.42,10.42,0.0
229,13740,2017-01-10 13:00:00,10.51,10.51,10.51,10.51,0.0
230,13800,2017-01-10 14:00:00,10.59,10.59,10.59,10.59,0.0
231,13860,2017-01-10 15:00:00,10.58,10.58,10.58,10.58,0.0
232,13920,2017-01-10 16:00:00,10.58,10.58,10.58,10.58,0.0
233,13980,2017-01-10 17:00:00,10.68,10.68,10.33,10.33,791.485648
234,14040,2017-01-10 18:00:00,10.33,10.33,10.33,10.33,0.0
235,14100,2017-01-10 19:00:00,10.72,10.72,10.72,10.72,0.0
236,14160,2017-01-10 20:00:00,10.74,10.74,10.74,10.74,0.0
237,14220,2017-01-10 21:00:00,10.74,10.74,10.74,10.74,0.0
238,14280,2017-01-10 22:00:00,10.56,10.56,10.56,10.56,0.0
239,14340,2017-01-10 23:00:00,10.74,10.74,10.74,10.74,0.0
240,14400,2017-01-11 00:00:00,10.67,10.67,10.67,10.67,0.0
241,14460,2017-01-11 01:00:00,10.6,10.6,10.6,10.6,0.0
242,14520,2017-01-11 02:00:00,10.6,10.6,10.6,10.6,0.0
243,14580,2017-01-11 03:00:00,10.71,10.71,10.71,10.71,0.0
244,14640,2017-01-11 04:00:00,10.71,10.71,10.71,10.71,0.0
245,14700,2017-01-11 05:00:00,10.74,10.74,10.74,10.74,0.0
246,14760,2017-01-11 06:00:00,10.73,10.73,10.73,10.73,0.0
247,14820,2017-01-11 07:00:00,10.61,10.61,10.61,10.61,0.0
248,14880,2017-01-11 08:00:00,10.61,10.61,10.61,10.61,0.0
249,14940,2017-01-11 09:00:00,10.61,10.61,10.61,10.61,0.0
250,15000,2017-01-11 10:00:00,10.12,10.12,10.12,10.12,0.0
251,15060,2017-01-11 11:00:00,10.22,10.22,10.22,10.22,0.0
252,15120,2017-01-11 12:00:00,10.0,10.0,10.0,10.0,0.0
253,15180,2017-01-11 13:00:00,9.81,9.81,9.81,9.81,0.0
254,15240,2017-01-11 14:00:00,9.98,9.98,9.98,9.98,0.0
255,15300,2017-01-11 15:00:00,9.96,9.96,9.96,9.96,15.06024
256,15360,2017-01-11 16:00:00,9.9,9.9,9.9,9.9,0.0
257,15420,2017-01-11 17:00:00,9.94,9.94,9.89,9.89,50.556117
258,15480,2017-01-11 18:00:00,9.6,9.6,9.6,9.6,0.0
259,15540,2017-01-11 19:00:00,9.61,9.61,9.61,9.61,0.0
260,15600,2017-01-11 20:00:00,9.67,9.67,9.67,9.67,0.0
261,15660,2017-01-11 21:00:00,9.67,9.67,9.67,9.67,1.0
262,15720,2017-01-11 22:00:00,9.66,9.66,9.66,9.66,0.0
263,15780,2017-01-11 23:00:00,9.87,9.87,9.87,9.87,0.0
264,15840,2017-01-12 00:00:00,9.97,9.97,9.97,9.97,0.0
265,15900,2017-01-12 01:00:00,9.75,9.75,9.75,9.75,0.0
266,15960,2017-01-12 02:00:00,9.79,9.79,9.79,9.79,1.0
267,16020,2017-01-12 03:00:00,9.77,9.77,9.77,9.77,0.0
268,16080,2017-01-12 04:00:00,9.75,9.99,9.75,9.99,2.0
269,16140,2017-01-12 05:00:00,10.0,10.0,10.0,10.0,14.0
270,16200,2017-01-12 06:00:00,9.68,9.68,9.68,9.68,0.0
271,16260,2017-01-12 07:00:00,9.69,9.69,9.69,9.69,1.5
272,16320,2017-01-12 08:00:00,9.69,9.69,9.69,9.69,0.0
273,16380,2017-01-12 09:00:00,9.69,9.69,9.69,9.69,0.0
274,16440,2017-01-12 10:00:00,9.45,9.45,9.45,9.45,0.0
275,16500,2017-01-12 11:00:00,9.45,9.45,9.45,9.45,0.0
276,16560,2017-01-12 12:00:00,9.45,9.45,9.45,9.45,0.0
277,16620,2017-01-12 13:00:00,9.85,9.85,9.85,9.85,0.0
278,16680,2017-01-12 14:00:00,9.61,9.61,9.61,9.61,0.0
279,16740,2017-01-12 15:00:00,9.61,9.61,9.61,9.61,0.0
280,16800,2017-01-12 16:00:00,9.61,9.61,9.61,9.61,0.0
281,16860,2017-01-12 17:00:00,9.75,9.75,9.75,9.75,0.0
282,16920,2017-01-12 18:00:00,9.8,10.45,9.8,9.83,10.034588
283,16980,2017-01-12 19:00:00,9.89,9.89,9.89,9.89,0.0
284,17040,2017-01-12 20:00:00,9.99,9.99,9.99,9.99,0.0
285,17100,2017-01-12 21:00:00,9.95,9.95,9.95,9.95,0.4
286,17160,2017-01-12 22:00:00,10.11,10.11,10.11,10.11,0.0
287,17220,2017-01-12 23:00:00,10.1,10.1,10.1,10.1,0.0
288,17280,2017-01-13 00:00:00,9.74,9.74,9.74,9.74,0.0
289,17340,2017-01-13 01:00:00,9.74,9.74,9.74,9.74,0.0
290,17400,2017-01-13 02:00:00,10.2,10.2,10.2,10.2,0.0
291,17460,2017-01-13 03:00:00,10.19,10.19,10.19,10.19,0.0
292,17520,2017-01-13 04:00:00,9.56,9.56,9.56,9.56,0.0
293,17580,2017-01-13 05:00:00,9.56,9.56,9.56,9.56,0.0
294,17640,2017-01-13 06:00:00,9.56,9.56,9.56,9.56,0.0
295,17700,2017-01-13 07:00:00,9.56,9.56,9.56,9.56,0.0
296,17760,2017-01-13 08:00:00,9.56,9.56,9.56,9.56,0.0
297,17820,2017-01-13 09:00:00,9.7,9.7,9.7,9.7,0.0
298,17880,2017-01-13 10:00:00,10.18,10.18,10.18,10.18,0.0
299,17940,2017-01-13 11:00:00,10.18,10.18,10.18,10.18,0.0
300,18000,2017-01-13 12:00:00,10.18,10.18,10.18,10.18,0.0
301,18060,2017-01-13 13:00:00,9.65,9.65,9.65,9.65,0.0
302,18120,2017-01-13 14:00:00,9.65,9.65,9.65,9.65,0.0
303,18180,2017-01-13 15:00:00,9.88,9.88,9.88,9.88,0.0
304,18240,2017-01-13 16:00:00,9.75,9.75,9.75,9.75,0.0
305,18300,2017-01-13 17:00:00,9.9,9.9,9.9,9.9,0.0
306,18360,2017-01-13 18:00:00,9.83,9.83,9.83,9.83,0.0
307,18420,2017-01-13 19:00:00,9.68,9.68,9.68,9.68,0.0
308,18480,2017-01-13 20:00:00,9.65,9.65,9.65,9.65,0.0
309,18540,2017-01-13 21:00:00,10.15,10.15,10.15,10.15,0.0
310,18600,2017-01-13 22:00:00,10.15,10.15,10.15,10.15,0.0
311,18660,2017-01-13 23:00:00,10.25,10.25,10.25,10.25,0.0
312,18720,2017-01-14 00:00:00,10.23,10.23,10.23,10.23,0.0
313,18780,2017-01-14 01:00:00,9.8,9.8,9.8,9.8,0.8
314,18840,2017-01-14 02:00:00,9.8,9.8,9.8,9.8,0.8
315,18900,2017-01-14 03:00:00,10.24,10.24,10.24,10.24,0.0
316,18960,2017-01-14 04:00:00,9.88,9.88,9.88,9.88,0.0
317,19020,2017-01-14 05:00:00,9.74,9.74,9.74,9.74,0.8
318,19080,2017-01-14 06:00:00,9.72,9.72,9.72,9.72,0.4
319,19140,2017-01-14 07:00:00,9.7,9.7,9.7,9.7,0.8
320,19200,2017-01-14 08:00:00,9.7,9.7,9.7,9.7,0.482268
321,19260,2017-01-14 09:00:00,9.7,9.7,9.7,9.7,0.0
322,19320,2017-01-14 10:00:00,9.7,9.7,9.7,9.7,0.0
323,19380,2017-01-14 11:00:00,9.7,9.7,9.7,9.7,0.0
324,19440,2017-01-14 12:00:00,9.7,9.7,9.7,9.7,0.0
325,19500,2017-01-14 13:00:00,9.8,9.8,9.8,9.8,0.4
326,19560,2017-01-14 14:00:00,9.8,9.8,9.8,9.8,5.1689
327,19620,2017-01-14 15:00:00,10.22,10.22,10.22,10.22,5.870844
328,19680,2017-01-14 16:00:00,10.22,10.22,10.22,10.22,0.0
329,19740,2017-01-14 17:00:00,9.8,9.8,9.8,9.8,0.0
330,19800,2017-01-14 18:00:00,9.8,9.8,9.8,9.8,0.0
331,19860,2017-01-14 19:00:00,9.8,9.8,9.8,9.8,0.0
332,19920,2017-01-14 20:00:00,9.85,9.86,9.85,9.86,5.88
333,19980,2017-01-14 21:00:00,9.85,9.85,9.85,9.85,0.0
334,20040,2017-01-14 22:00:00,9.9,9.9,9.9,9.9,0.0
335,20100,2017-01-14 23:00:00,9.9,9.9,9.9,9.9,0.0
336,20160,2017-01-15 00:00:00,9.85,9.85,9.85,9.85,0.0
337,20220,2017-01-15 01:00:00,9.85,9.85,9.85,9.85,0.0
338,20280,2017-01-15 02:00:00,10.01,10.01,10.01,10.01,0.0
339,20340,2017-01-15 03:00:00,10.01,10.01,10.01,10.01,0.0
340,20400,2017-01-15 04:00:00,10.01,10.01,10.01,10.01,0.0
341,20460,2017-01-15 05:00:00,10.01,10.01,10.01,10.01,0.0
342,20520,2017-01-15 06:00:00,10.01,10.01,10.01,10.01,0.0
343,20580,2017-01-15 07:00:00,10.01,10.01,10.01,10.01,0.0
344,20640,2017-01-15 08:00:00,9.93,9.93,9.93,9.93,0.0
345,20700,2017-01-15 09:00:00,10.0,10.0,10.0,10.0,0.0
346,20760,2017-01-15 10:00:00,10.0,10.0,10.0,10.0,0.0
347,20820,2017-01-15 11:00:00,10.0,10.0,10.0,10.0,0.0
348,20880,2017-01-15 12:00:00,10.0,10.0,10.0,10.0,0.0
349,20940,2017-01-15 13:00:00,10.0,10.0,10.0,10.0,0.0
350,21000,2017-01-15 14:00:00,10.0,10.0,10.0,10.0,0.0
351,21060,2017-01-15 15:00:00,9.86,9.86,9.86,9.86,0.3
352,21120,2017-01-15 16:00:00,10.01,10.01,10.01,10.01,0.0
353,21180,2017-01-15 17:00:00,10.01,10.01,10.01,10.01,0.0
354,21240,2017-01-15 18:00:00,9.79,9.79,9.79,9.79,0.0
355,21300,2017-01-15 19:00:00,9.79,9.79,9.79,9.79,0.0
356,21360,2017-01-15 20:00:00,9.8,9.8,9.8,9.8,0.0
357,21420,2017-01-15 21:00:00,9.8,9.8,9.8,9.8,0.0
358,21480,2017-01-15 22:00:00,9.8,9.8,9.8,9.8,2.0
359,21540,2017-01-15 23:00:00,9.8,9.8,9.8,9.8,0.0
360,21600,2017-01-16 00:00:00,9.81,9.81,9.81,9.81,0.0
361,21660,2017-01-16 01:00:00,9.81,9.81,9.81,9.81,0.0
362,21720,2017-01-16 02:00:00,9.81,9.81,9.81,9.81,3.08
363,21780,2017-01-16 03:00:00,9.81,9.81,9.81,9.81,0.0
364,21840,2017-01-16 04:00:00,10.01,10.01,10.01,10.01,0.0
365,21900,2017-01-16 05:00:00,9.8,9.8,9.8,9.8,0.0
366,21960,2017-01-16 06:00:00,9.7,9.7,9.7,9.7,0.0
