,index,time,open,high,low,close,volume
4146,240623,2017-07-12 22:00:00,2364.01,2364.83,2364.01,2364.05,5705.0848967
4147,240681,2017-07-12 23:00:00,2377.79,2377.8,2375.36,2377.8,3895.6170526
4148,240741,2017-07-13 00:00:00,2383.97,2391.5,2383.96,2385.02,17316.264093
4149,240798,2017-07-13 01:00:00,2385.16,2391.98,2385.16,2388.76,2239.4165362
4150,240856,2017-07-13 02:00:00,2393.01,2395.71,2393.0,2393.0,11145.241425
4151,240911,2017-07-13 03:00:00,2414.82,2414.82,2410.64,2410.64,118.2390614
4152,240965,2017-07-13 04:00:00,2415.75,2415.81,2415.75,2415.81,9396.5057046
4153,241018,2017-07-13 05:00:00,2392.22,2396.07,2392.22,2396.07,4665.1351422
4154,241076,2017-07-13 06:00:00,2386.12,2389.98,2386.12,2386.19,9363.4066332
4155,241125,2017-07-13 07:00:00,2380.56,2382.2,2380.56,2382.2,5366.2448223
4156,241179,2017-07-13 08:00:00,2367.0,2371.93,2367.0,2371.93,91.553085365
4157,241237,2017-07-13 09:00:00,2391.01,2391.99,2391.01,2391.99,4141.9057112
4158,241295,2017-07-13 10:00:00,2385.0,2385.0,2385.0,2385.0,5763.0065558
4159,241355,2017-07-13 11:00:00,2379.14,2383.41,2376.11,2376.28,2036.0366607
4160,241413,2017-07-13 12:00:00,2398.83,2398.83,2394.07,2394.16,2620.9171757
4161,241468,2017-07-13 13:00:00,2385.0,2385.01,2385.0,2385.0,335.8446807
4162,241526,2017-07-13 14:00:00,2371.99,2372.0,2366.01,2372.0,24036.739134
4163,241583,2017-07-13 15:00:00,2372.73,2372.73,2369.98,2369.98,2777.1844746
4164,241642,2017-07-13 16:00:00,2342.0,2345.0,2342.0,2345.0,8271.8855139
4165,241702,2017-07-13 17:00:00,2352.23,2352.23,2352.23,2352.23,169.96720012
4166,241762,2017-07-13 18:00:00,2325.43,2325.43,2325.0,2325.42,13152.921911
4167,241821,2017-07-13 19:00:00,2337.98,2337.98,2329.19,2336.61,10682.642673
4168,241879,2017-07-13 20:00:00,2347.32,2347.32,2342.4,2342.4,291.57499789
4169,241935,2017-07-13 21:00:00,2338.01,2338.01,2338.01,2338.01,190.79192662
4170,241994,2017-07-13 22:00:00,2339.47,2340.23,2338.05,2338.12,7625.7324276
4171,242049,2017-07-13 23:00:00,2348.9,2350.0,2346.31,2346.45,114460.39233
4172,242107,2017-07-14 00:00:00,2340.0,2340.91,2340.0,2340.91,3658.0988177
4173,242163,2017-07-14 01:00:00,2333.83,2334.63,2333.82,2334.63,539.043995
4174,242223,2017-07-14 02:00:00,2313.01,2316.13,2313.01,2316.08,28301.132451
4175,242279,2017-07-14 03:00:00,2312.99,2313.0,2311.26,2313.0,3432.0457935
4176,242334,2017-07-14 04:00:00,2319.0,2320.0,2318.01,2318.53,6880.5671615
4177,242382,2017-07-14 05:00:00,2326.13,2329.99,2326.13,2329.99,1007.2870147
4178,242431,2017-07-14 06:00:00,2330.35,2330.35,2330.35,2330.35,824.15097511
4179,242488,2017-07-14 07:00:00,2349.9,2349.9,2345.91,2349.9,700.85903417
4180,242544,2017-07-14 08:00:00,2349.0,2349.0,2344.21,2344.21,12481.029468
4181,242602,2017-07-14 09:00:00,2343.5,2343.5,2339.61,2339.68,9486.0380445
4182,242656,2017-07-14 10:00:00,2337.5,2337.5,2337.5,2337.5,46.84999825
4183,242715,2017-07-14 11:00:00,2341.53,2344.77,2341.52,2344.77,449.65891085
4184,242773,2017-07-14 12:00:00,2328.68,2328.68,2327.6,2327.6,379.64731922
4185,242833,2017-07-14 13:00:00,2274.98,2278.0,2269.12,2269.17,9104.6419313
4186,242892,2017-07-14 14:00:00,2275.58,2280.1,2275.22,2275.26,6779.7366936
4187,242952,2017-07-14 15:00:00,2282.01,2282.01,2275.0,2275.0,50474.939875
4188,243011,2017-07-14 16:00:00,2259.0,2259.0,2256.0,2256.0,10792.489962
4189,243071,2017-07-14 17:00:00,2205.0,2205.0,2200.0,2200.47,36102.594989
4190,243131,2017-07-14 18:00:00,2200.0,2200.0,2199.99,2200.0,53161.582485
4191,243190,2017-07-14 19:00:00,2219.79,2219.99,2212.64,2217.5,3170.6072699
4192,243248,2017-07-14 20:00:00,2199.9,2199.9,2193.0,2193.0,49683.063121
4193,243308,2017-07-14 21:00:00,2157.98,2157.98,2147.56,2147.56,23313.582345
4194,243368,2017-07-14 22:00:00,2174.7,2175.0,2174.22,2175.0,13086.63866
4195,243428,2017-07-14 23:00:00,2200.99,2200.99,2200.99,2200.99,46.715220394
4196,243485,2017-07-15 00:00:00,2209.44,2213.0,2209.44,2213.0,1557.0979598
4197,243537,2017-07-15 01:00:00,2200.54,2200.75,2197.41,2197.43,70219.210442
4198,243589,2017-07-15 02:00:00,2174.0,2174.0,2171.0,2172.47,9183.4982219
4199,243649,2017-07-15 03:00:00,2122.36,2130.99,2122.36,2128.87,17423.48796
4200,243705,2017-07-15 04:00:00,2094.15,2094.16,2085.0,2085.0,174139.40417
4201,243765,2017-07-15 05:00:00,2117.98,2117.98,2113.06,2117.42,22154.017195
4202,243822,2017-07-15 06:00:00,2083.87,2089.01,2080.53,2080.53,12843.811717
4203,243882,2017-07-15 07:00:00,2096.99,2096.99,2093.83,2096.99,76.623899232
4204,243942,2017-07-15 08:00:00,2047.43,2053.64,2045.02,2047.49,6966.0449884
4205,243999,2017-07-15 09:00:00,2050.0,2051.41,2048.37,2051.41,9024.1934075
4206,244059,2017-07-15 10:00:00,2071.2,2074.63,2064.79,2074.63,6959.4094065
4207,244117,2017-07-15 11:00:00,2072.51,2073.35,2069.69,2070.89,8798.7600542
4208,244176,2017-07-15 12:00:00,2058.26,2058.35,2049.69,2055.36,4474.5620224
4209,244236,2017-07-15 13:00:00,2037.0,2041.0,2035.34,2041.0,31575.42193
4210,244295,2017-07-15 14:00:00,2024.7,2024.82,2017.0,2017.03,75360.220225
4211,244355,2017-07-15 15:00:00,2010.66,2012.9,2010.65,2011.07,15589.068764
4212,244414,2017-07-15 16:00:00,2023.26,2028.38,2023.26,2028.38,1021.8273483
4213,244474,2017-07-15 17:00:00,2049.0,2050.0,2049.0,2050.0,7185.1749597
4214,244534,2017-07-15 18:00:00,2068.04,2073.51,2067.17,2073.51,619.71980902
4215,244591,2017-07-15 19:00:00,2068.15,2074.43,2068.15,2068.24,91.252110959
4216,244647,2017-07-15 20:00:00,2076.22,2084.42,2076.22,2084.13,9078.5581527
4217,244706,2017-07-15 21:00:00,2005.0,2009.77,1996.1,2001.01,28216.452061
4218,244757,2017-07-15 22:00:00,2021.83,2022.29,2021.83,2022.29,97.363948908
4219,244813,2017-07-15 23:00:00,2035.15,2038.58,2035.0,2038.58,28679.856452
4220,244873,2017-07-16 00:00:00,1970.51,1970.64,1970.0,1970.0,15205.529985
4221,244933,2017-07-16 01:00:00,1962.71,1965.0,1960.0,1964.36,26265.062838
4222,244990,2017-07-16 02:00:00,1983.01,1983.01,1983.01,1983.01,46.870801132
4223,245049,2017-07-16 03:00:00,2015.16,2021.5,2009.4,2021.48,16182.132034
4224,245104,2017-07-16 04:00:00,2013.81,2019.97,2013.81,2019.9,5527.0762023
4225,245159,2017-07-16 05:00:00,1997.08,2007.97,1997.08,2007.97,2054.6430777
4226,245218,2017-07-16 06:00:00,1996.49,1999.55,1994.03,1994.03,31942.283424
4227,245277,2017-07-16 07:00:00,1998.97,1998.97,1993.21,1993.24,22508.355089
4228,245337,2017-07-16 08:00:00,1982.4,1984.7,1974.42,1984.63,31295.133116
4229,245395,2017-07-16 09:00:00,1986.52,1988.37,1980.2,1984.93,5929.5375159
4230,245455,2017-07-16 10:00:00,1922.23,1924.99,1922.23,1922.23,26598.274602
4231,245514,2017-07-16 11:00:00,1920.24,1920.24,1910.2,1910.49,33764.145909
4232,245574,2017-07-16 12:00:00,1873.22,1879.96,1869.18,1879.96,81915.329517
4233,245634,2017-07-16 13:00:00,1840.01,1841.45,1836.0,1836.0,178005.32933
4234,245694,2017-07-16 14:00:00,1902.0,1914.96,1902.0,1914.96,3707.8817359
4235,245754,2017-07-16 15:00:00,1892.42,1899.71,1892.02,1892.02,937.89791489
4236,245814,2017-07-16 16:00:00,1901.52,1908.45,1901.52,1908.44,42585.46947
4237,245874,2017-07-16 17:00:00,1955.5,1959.98,1955.0,1959.98,15922.183027
4238,245934,2017-07-16 18:00:00,1943.58,1943.58,1937.38,1937.66,5450.6780409
4239,245994,2017-07-16 19:00:00,1917.5,1917.5,1908.04,1908.18,507.33518309
4240,246054,2017-07-16 20:00:00,1869.98,1869.98,1856.0,1856.0,112285.32791
4241,246113,2017-07-16 21:00:00,1875.0,1879.33,1875.0,1878.51,2259.6042166
4242,246173,2017-07-16 22:00:00,1899.94,1900.0,1890.0,1900.0,92967.378947
4243,246232,2017-07-16 23:00:00,1941.0,1951.38,1941.0,1951.38,172998.99297
4244,246289,2017-07-17 00:00:00,1917.72,1917.72,1917.63,1917.63,70.381211429
4245,246348,2017-07-17 01:00:00,1943.53,1943.53,1940.0,1940.0,57222.317181
4246,246407,2017-07-17 02:00:00,1984.53,1984.53,1978.95,1978.97,856.55243214
4247,246466,2017-07-17 03:00:00,1961.76,1961.76,1955.32,1955.36,6752.053478
4248,246525,2017-07-17 04:00:00,1961.26,1966.28,1959.29,1959.43,11793.6544
4249,246580,2017-07-17 05:00:00,1988.07,1988.2,1981.05,1981.44,31342.193076
4250,246637,2017-07-17 06:00:00,1995.99,1995.99,1990.49,1995.99,13837.881536
4251,246696,2017-07-17 07:00:00,2026.68,2029.5,2026.68,2029.5,31971.858774
4252,246756,2017-07-17 08:00:00,2066.53,2071.95,2065.0,2065.0,10532.358098
4253,246816,2017-07-17 09:00:00,2063.13,2064.0,2060.01,2064.0,116481.53242
4254,246876,2017-07-17 10:00:00,2066.0,2069.98,2066.0,2066.0,4250.7202767
4255,246935,2017-07-17 11:00:00,2032.0,2032.0,2025.13,2025.13,41152.910019
4256,246995,2017-07-17 12:00:00,2014.46,2015.0,2014.46,2015.0,30353.703699
4257,247055,2017-07-17 13:00:00,2004.0,2006.0,2004.0,2006.0,35760.181084
4258,247115,2017-07-17 14:00:00,2017.84,2021.99,2014.05,2014.05,22127.546125
4259,247175,2017-07-17 15:00:00,2077.86,2080.0,2074.18,2080.0,235234.14512
4260,247235,2017-07-17 16:00:00,2046.01,2053.08,2046.01,2052.77,15847.83759
4261,247294,2017-07-17 17:00:00,2070.84,2072.0,2062.22,2072.0,80790.279278
4262,247354,2017-07-17 18:00:00,2122.95,2130.4,2120.0,2121.01,51262.432233
4263,247414,2017-07-17 19:00:00,2137.0,2141.98,2132.33,2141.98,21993.428477
4264,247474,2017-07-17 20:00:00,2123.23,2124.0,2123.23,2123.24,81372.214578
4265,247534,2017-07-17 21:00:00,2165.89,2167.82,2163.35,2167.82,105329.81804
4266,247594,2017-07-17 22:00:00,2154.58,2165.32,2154.58,2165.32,50961.635528
4267,247654,2017-07-17 23:00:00,2208.96,2209.48,2206.0,2208.98,57021.992241
4268,247714,2017-07-18 00:00:00,2226.0,2227.0,2224.25,2224.54,16285.480302
4269,247774,2017-07-18 01:00:00,2206.98,2209.16,2205.81,2206.14,58827.81032
4270,247834,2017-07-18 02:00:00,2206.7,2212.95,2206.7,2207.31,56990.530005
4271,247893,2017-07-18 03:00:00,2207.0,2207.0,2203.02,2203.02,3203.4496053
4272,247953,2017-07-18 04:00:00,2179.07,2183.0,2179.07,2183.0,33253.865787
4273,248013,2017-07-18 05:00:00,2222.84,2222.84,2205.54,2205.54,378.26719897
4274,248073,2017-07-18 06:00:00,2252.72,2260.18,2252.7,2257.2,63011.526342
4275,248133,2017-07-18 07:00:00,2259.92,2260.0,2256.96,2260.0,60695.545845
4276,248193,2017-07-18 08:00:00,2266.5,2269.71,2264.14,2266.56,61280.581041
4277,248252,2017-07-18 09:00:00,2242.07,2242.14,2242.07,2242.14,2312.4509982
4278,248308,2017-07-18 10:00:00,2257.42,2260.1,2257.42,2260.1,6482.7221857
4279,248368,2017-07-18 11:00:00,2251.99,2251.99,2246.68,2248.07,3696.7168772
4280,248427,2017-07-18 12:00:00,2300.01,2301.0,2300.0,2300.0,21331.637928
4281,248487,2017-07-18 13:00:00,2304.0,2305.0,2303.99,2305.0,59643.566796
4282,248547,2017-07-18 14:00:00,2327.07,2330.0,2327.07,2329.69,67664.264949
4283,248606,2017-07-18 15:00:00,2370.5,2373.46,2363.15,2364.11,91846.474966
4284,248665,2017-07-18 16:00:00,2351.69,2357.9,2351.69,2352.0,17195.814144
4285,248725,2017-07-18 17:00:00,2302.0,2305.0,2302.0,2304.99,12785.147146
4286,248784,2017-07-18 18:00:00,2336.72,2336.72,2326.11,2336.31,16578.73831
4287,248844,2017-07-18 19:00:00,2340.0,2344.0,2339.01,2344.0,21374.528759
4288,248904,2017-07-18 20:00:00,2359.97,2359.98,2355.73,2359.98,954.36856882
4289,248964,2017-07-18 21:00:00,2351.0,2353.42,2351.0,2353.41,21706.672467
4290,249023,2017-07-18 22:00:00,2354.03,2354.03,2354.03,2354.03,46.850187544
4291,249083,2017-07-18 23:00:00,2286.01,2288.84,2286.01,2288.84,16003.193873
4292,249143,2017-07-19 00:00:00,2308.82,2308.83,2303.69,2308.09,8598.8568474
4293,249203,2017-07-19 01:00:00,2263.43,2263.43,2260.09,2263.4,1242.826291
4294,249263,2017-07-19 02:00:00,2277.55,2281.7,2277.55,2277.69,3012.902011
4295,249322,2017-07-19 03:00:00,2286.24,2287.0,2277.4,2287.0,3263.2296639
4296,249382,2017-07-19 04:00:00,2347.97,2347.97,2345.03,2347.97,2035.9741756
4297,249436,2017-07-19 05:00:00,2323.97,2325.03,2323.97,2325.03,5769.0372521
4298,249495,2017-07-19 06:00:00,2349.02,2351.0,2344.86,2345.45,21196.9088
4299,249553,2017-07-19 07:00:00,2343.44,2350.0,2343.43,2349.94,16728.355245
4300,249613,2017-07-19 08:00:00,2377.1,2380.0,2377.09,2380.0,24846.634905
4301,249673,2017-07-19 09:00:00,2379.01,2379.01,2368.93,2368.93,26215.34743
4302,249731,2017-07-19 10:00:00,2356.63,2357.06,2356.63,2357.06,86.765284705
4303,249788,2017-07-19 11:00:00,2357.67,2358.68,2355.24,2355.48,37901.758883
4304,249847,2017-07-19 12:00:00,2344.1,2344.1,2340.0,2340.22,24992.510604
4305,249906,2017-07-19 13:00:00,2328.4,2330.0,2323.03,2323.13,23397.728563
4306,249963,2017-07-19 14:00:00,2291.82,2291.82,2286.98,2286.99,4620.7406669
4307,250023,2017-07-19 15:00:00,2339.01,2344.0,2339.01,2344.0,415.71886657
4308,250082,2017-07-19 16:00:00,2315.9,2317.0,2315.62,2317.0,6616.0751528
4309,250142,2017-07-19 17:00:00,2300.0,2302.02,2295.3,2295.3,68060.368983
4310,250201,2017-07-19 18:00:00,2284.04,2287.16,2283.13,2283.13,47054.413356
4311,250261,2017-07-19 19:00:00,2286.48,2286.48,2282.01,2286.47,1175.5144274
4312,250321,2017-07-19 20:00:00,2227.0,2233.0,2223.52,2223.52,101532.03205
4313,250381,2017-07-19 21:00:00,2261.88,2263.85,2256.02,2259.99,13895.230345
4314,250441,2017-07-19 22:00:00,2263.34,2265.0,2260.06,2260.77,14523.593637
4315,250501,2017-07-19 23:00:00,2269.01,2271.7,2269.0,2269.01,3764.7409146
4316,250559,2017-07-20 00:00:00,2265.51,2269.9,2265.51,2269.9,3843.4997334
4317,250615,2017-07-20 01:00:00,2281.0,2281.0,2279.0,2279.0,2599.115074
4318,250674,2017-07-20 02:00:00,2306.67,2315.37,2304.04,2309.99,23166.241707
4319,250733,2017-07-20 03:00:00,2336.67,2336.67,2336.67,2336.67,46.849999833
4320,250785,2017-07-20 04:00:00,2324.99,2325.0,2323.62,2323.63,21578.340661
4321,250835,2017-07-20 05:00:00,2321.76,2326.42,2321.61,2323.0,27235.244836
4322,250894,2017-07-20 06:00:00,2355.77,2355.77,2351.01,2351.01,161.71177602
4323,250948,2017-07-20 07:00:00,2325.02,2329.85,2325.01,2329.85,465.15922971
4324,251001,2017-07-20 08:00:00,2320.71,2320.71,2317.49,2317.49,6175.9144508
4325,251057,2017-07-20 09:00:00,2335.49,2335.49,2331.07,2331.07,1415.7847182
4326,251111,2017-07-20 10:00:00,2326.77,2329.0,2326.77,2329.0,19280.4864
4327,251170,2017-07-20 11:00:00,2336.78,2340.98,2336.78,2339.99,5822.7134319
4328,251230,2017-07-20 12:00:00,2461.92,2469.98,2461.92,2469.92,46875.166761
4329,251290,2017-07-20 13:00:00,2523.98,2525.17,2520.0,2525.17,88880.767891
4330,251350,2017-07-20 14:00:00,2608.1,2611.04,2601.04,2611.04,109669.14196
4331,251410,2017-07-20 15:00:00,2575.06,2577.57,2575.06,2577.56,6405.6556445
4332,251470,2017-07-20 16:00:00,2619.17,2622.0,2615.43,2615.43,85719.061393
4333,251530,2017-07-20 17:00:00,2586.44,2586.44,2567.63,2584.05,132546.1048
4334,251590,2017-07-20 18:00:00,2596.49,2612.28,2594.36,2602.0,9491.4294656
4335,251650,2017-07-20 19:00:00,2649.97,2657.0,2646.0,2657.0,129678.36985
4336,251710,2017-07-20 20:00:00,2648.87,2651.82,2644.01,2651.82,50499.305573
4337,251770,2017-07-20 21:00:00,2731.0,2737.14,2730.48,2737.14,98985.325345
4338,251830,2017-07-20 22:00:00,2748.01,2754.76,2740.98,2752.69,61486.113475
4339,251890,2017-07-20 23:00:00,2834.98,2845.0,2834.01,2845.0,102239.72964
4340,251950,2017-07-21 00:00:00,2880.0,2884.0,2874.01,2875.06,120903.13731
4341,252010,2017-07-21 01:00:00,2765.96,2765.96,2746.75,2765.72,6655.3262317
4342,252070,2017-07-21 02:00:00,2824.0,2824.5,2813.0,2823.03,21331.271099
4343,252128,2017-07-21 03:00:00,2727.0,2727.02,2720.0,2724.28,8437.8732085
4344,252188,2017-07-21 04:00:00,2718.61,2745.13,2718.61,2729.83,112873.93712
4345,252248,2017-07-21 05:00:00,2757.23,2757.26,2753.12,2753.12,49982.704991
4346,252307,2017-07-21 06:00:00,2791.88,2792.54,2791.88,2792.53,8005.5812532
4347,252367,2017-07-21 07:00:00,2759.46,2767.99,2759.0,2761.71,37780.655939
4348,252427,2017-07-21 08:00:00,2754.67,2755.14,2750.22,2750.22,48481.999662
4349,252487,2017-07-21 09:00:00,2700.21,2703.25,2695.01,2703.25,10442.606618
4350,252547,2017-07-21 10:00:00,2731.66,2731.66,2727.01,2727.01,418.20081369
4351,252605,2017-07-21 11:00:00,2674.01,2679.16,2674.0,2679.16,42187.682738
4352,252665,2017-07-21 12:00:00,2755.73,2755.73,2750.0,2754.98,161321.15464
4353,252724,2017-07-21 13:00:00,2795.0,2798.0,2792.13,2792.13,25073.503094
4354,252784,2017-07-21 14:00:00,2760.02,2764.19,2760.02,2764.19,21605.393381
4355,252844,2017-07-21 15:00:00,2749.0,2749.0,2745.58,2745.61,27520.527916
4356,252904,2017-07-21 16:00:00,2715.27,2718.99,2715.27,2717.96,4153.6969383
4357,252962,2017-07-21 17:00:00,2724.98,2725.0,2721.27,2721.27,1044.2999577
4358,253022,2017-07-21 18:00:00,2680.0,2682.99,2679.52,2681.12,47518.005685
4359,253080,2017-07-21 19:00:00,2630.01,2642.0,2626.0,2642.0,82068.231671
