,index,time,open,high,low,close,volume
28,7628,2017-01-07 08:00:00,825.63,828.17,825.63,825.93,326.98568
29,7864,2017-01-07 12:00:00,874.01,874.41,874.01,874.01,1600.8100745
30,8103,2017-01-07 16:00:00,888.0,888.08,888.0,888.08,1370.8433798
31,8336,2017-01-07 20:00:00,886.66,886.66,884.33,884.33,325.47538
32,8530,2017-01-08 00:00:00,906.2,906.22,906.2,906.22,199.71828361
33,8941,2017-01-08 08:00:00,929.35,929.37,928.51,929.37,7729.4147958
34,9181,2017-01-08 12:00:00,905.0,905.72,905.0,905.03,182.20512676
35,9397,2017-01-08 16:00:00,904.06,904.06,900.58,904.0,2923.9869288
36,9603,2017-01-08 20:00:00,900.29,900.29,900.29,900.29,2568.961877
37,9816,2017-01-09 00:00:00,909.8,909.8,909.8,909.8,24.767330734
38,10167,2017-01-09 08:00:00,885.0,885.0,884.88,884.91,136703.44723
39,10365,2017-01-09 12:00:00,900.83,901.43,900.83,901.43,553.51289539
40,11000,2017-01-10 00:00:00,896.09,896.09,896.06,896.06,47.901603655
41,11498,2017-01-10 12:00:00,902.33,902.33,902.33,902.33,252.20253436
42,11710,2017-01-10 16:00:00,903.76,903.76,903.76,903.76,361.504
43,11879,2017-01-10 20:00:00,904.2,904.2,902.84,904.11,2033.9532065
44,12093,2017-01-11 00:00:00,905.24,905.24,904.08,904.08,100.37956
45,12447,2017-01-11 08:00:00,910.71,910.71,910.69,910.69,2438.0580924
46,12675,2017-01-11 12:00:00,833.08,833.08,826.0,826.0,96923.670663
47,12915,2017-01-11 16:00:00,793.66,795.44,793.56,794.96,7344.4153242
48,13155,2017-01-11 20:00:00,803.86,803.86,802.06,802.07,45461.608176
49,13389,2017-01-12 00:00:00,778.7,778.7,777.56,777.56,3907.3251459
50,13834,2017-01-12 08:00:00,758.07,758.24,757.38,758.24,17745.117728
51,14066,2017-01-12 12:00:00,767.11,768.25,767.11,768.25,4711.7728354
52,14290,2017-01-12 16:00:00,794.85,794.85,794.85,794.85,1387.0699943
53,14518,2017-01-12 20:00:00,818.56,818.56,817.2,818.51,16572.433774
54,14741,2017-01-13 00:00:00,807.51,807.51,805.77,805.77,47.843061
55,15121,2017-01-13 08:00:00,776.08,776.09,776.0,776.02,5154.8092702
56,15563,2017-01-13 16:00:00,816.94,817.95,816.58,817.95,43.876280467
57,15978,2017-01-14 00:00:00,825.98,825.98,825.98,825.98,1948.8750306
58,16416,2017-01-14 12:00:00,834.6,834.61,833.54,834.6,9208.1781087
59,16593,2017-01-14 16:00:00,831.45,831.45,831.45,831.45,1662.9
60,16755,2017-01-14 20:00:00,825.93,825.94,825.93,825.94,969.07388365
61,16972,2017-01-15 00:00:00,819.52,819.55,818.27,819.55,6768.2104886
62,17371,2017-01-15 08:00:00,815.0,815.0,815.0,815.0,4137.608137
63,17548,2017-01-15 12:00:00,816.51,817.0,816.5,817.0,59.890917008
64,17946,2017-01-15 20:00:00,811.89,811.89,811.89,811.89,455.15315765
65,18164,2017-01-16 00:00:00,821.86,822.25,821.85,821.85,324.58356431
66,18529,2017-01-16 08:00:00,829.0,829.73,829.0,829.0,13776.34644
67,18720,2017-01-16 12:00:00,821.74,821.87,821.35,821.35,6656.0719191
68,18926,2017-01-16 16:00:00,831.99,831.99,831.98,831.98,201.90926622
69,19126,2017-01-16 20:00:00,831.69,831.69,831.5,831.5,4734.111855
70,19323,2017-01-17 00:00:00,831.76,831.76,830.42,831.76,1664.7668384
71,19757,2017-01-17 08:00:00,879.0,886.76,879.0,882.0,52692.487363
72,19983,2017-01-17 12:00:00,876.61,878.22,876.61,878.22,1238.4268922
73,20199,2017-01-17 16:00:00,881.22,882.32,881.22,881.24,6274.095004
74,20430,2017-01-17 20:00:00,904.99,905.01,904.99,905.01,26612.973231
75,20651,2017-01-18 00:00:00,905.95,906.97,905.5,906.97,795.58523577
76,21038,2017-01-18 08:00:00,892.86,892.86,892.43,892.43,562.42829516
77,21253,2017-01-18 12:00:00,898.04,898.91,896.23,898.91,1921.7194067
78,21482,2017-01-18 16:00:00,874.03,875.0,874.03,874.04,23035.266193
79,21702,2017-01-18 20:00:00,868.13,869.2,867.44,867.44,4719.1809929
80,21904,2017-01-19 00:00:00,887.69,887.75,886.68,887.75,1317.763567
81,22540,2017-01-19 12:00:00,888.79,888.79,888.79,888.79,1941.3302163
82,22747,2017-01-19 16:00:00,893.03,893.27,893.03,893.27,408.92971557
83,22954,2017-01-19 20:00:00,902.21,902.21,902.21,902.21,79.91866401
84,23156,2017-01-20 00:00:00,902.23,902.23,902.23,902.23,2561.2486203
85,23516,2017-01-20 08:00:00,897.1,897.1,897.1,897.1,2128.8038029
86,23701,2017-01-20 12:00:00,888.55,888.55,888.55,888.55,216.13528255
87,24113,2017-01-20 20:00:00,899.35,899.64,899.35,899.63,9768.6237143
88,24280,2017-01-21 00:00:00,895.81,895.85,895.65,895.65,1785.5355496
89,24676,2017-01-21 08:00:00,917.1,918.77,916.87,918.77,9120.8806363
90,25070,2017-01-21 16:00:00,920.0,920.2,920.0,920.2,2521.5790716
91,25255,2017-01-21 20:00:00,920.73,920.73,920.73,920.73,10.425959813
92,25398,2017-01-22 00:00:00,921.98,922.0,921.98,922.0,720.97918264
93,25712,2017-01-22 08:00:00,935.99,936.0,935.99,936.0,1585.0422438
94,26093,2017-01-22 16:00:00,908.99,908.99,908.99,908.99,40.379253769
95,26298,2017-01-22 20:00:00,912.7,912.7,912.7,912.7,20.949997149
96,26480,2017-01-23 00:00:00,923.75,923.83,923.75,923.81,83.512113077
97,26789,2017-01-23 08:00:00,920.79,920.79,920.79,920.79,89.224551
98,26964,2017-01-23 12:00:00,921.98,921.98,921.98,921.98,34.420998484
99,27168,2017-01-23 16:00:00,919.54,921.4,919.54,919.54,2278.5860692
100,27393,2017-01-23 20:00:00,916.94,916.94,916.94,916.94,543.48799826
101,27608,2017-01-24 00:00:00,913.15,913.15,909.13,909.13,91796.750537
102,28002,2017-01-24 08:00:00,917.33,917.33,917.33,917.33,301.69638894
103,28196,2017-01-24 12:00:00,908.53,908.88,908.53,908.59,3023.4042081
104,28417,2017-01-24 16:00:00,906.04,906.04,905.16,905.89,697.46270799
105,28631,2017-01-24 20:00:00,904.19,904.19,904.17,904.19,292.08224799
106,28857,2017-01-25 00:00:00,885.47,885.47,885.47,885.47,46.92991
107,29200,2017-01-25 08:00:00,894.49,894.5,894.49,894.5,11258.02863
108,29391,2017-01-25 12:00:00,897.08,897.14,897.08,897.14,2250.9053856
109,29608,2017-01-25 16:00:00,893.68,893.68,891.56,892.45,5023.3814167
110,30033,2017-01-26 00:00:00,893.25,893.43,893.25,893.43,6363.2610833
111,30399,2017-01-26 08:00:00,895.99,896.06,895.99,896.06,231.78912051
112,30574,2017-01-26 12:00:00,902.01,902.2,902.01,902.2,1804.1931617
113,30778,2017-01-26 16:00:00,918.52,918.53,918.1,918.11,11336.935234
114,31000,2017-01-26 20:00:00,913.98,914.0,913.98,913.99,2204.1902518
115,31168,2017-01-27 00:00:00,914.95,914.96,914.95,914.96,3439.1727387
116,31506,2017-01-27 08:00:00,919.23,919.74,919.23,919.23,3710.3651096
117,31639,2017-01-27 12:00:00,917.52,917.52,917.52,917.52,18.3504
118,31821,2017-01-27 16:00:00,923.06,923.06,923.05,923.05,10031.214947
119,32162,2017-01-28 00:00:00,918.02,918.79,918.02,918.21,3824.3334241
120,32405,2017-01-28 08:00:00,918.17,918.17,918.17,918.17,2389.761082
121,32517,2017-01-28 12:00:00,916.98,916.98,916.98,916.98,45.7618869
122,32634,2017-01-28 16:00:00,917.03,917.33,917.03,917.33,1844.9196647
123,32801,2017-01-28 20:00:00,917.88,917.88,917.88,917.88,47.72976
124,32914,2017-01-29 00:00:00,918.6,918.78,918.6,918.78,1626.1043714
125,33152,2017-01-29 08:00:00,919.89,919.96,919.89,919.96,1164.1132923
126,33249,2017-01-29 12:00:00,918.4,918.48,918.4,918.48,406.94041245
127,33343,2017-01-29 16:00:00,916.29,916.29,916.29,916.29,1257.4338291
128,33604,2017-01-30 00:00:00,913.12,913.76,912.01,912.01,4875.4988363
129,33919,2017-01-30 08:00:00,914.15,914.15,914.15,914.15,1709.6183189
130,34288,2017-01-30 16:00:00,921.37,921.5,921.37,921.5,6084.6528693
131,34493,2017-01-30 20:00:00,921.03,921.03,921.03,921.03,200.78454
132,34687,2017-01-31 00:00:00,919.99,919.99,919.74,919.75,1917.4784288
133,35048,2017-01-31 08:00:00,934.35,934.55,934.35,934.55,3142.1524073
134,35239,2017-01-31 12:00:00,940.42,940.5,940.11,940.5,1986.6451456
135,35460,2017-01-31 16:00:00,957.79,957.79,957.02,957.02,5211.224172
136,35682,2017-01-31 20:00:00,954.22,954.22,954.22,954.22,15.26752
137,35883,2017-02-01 00:00:00,963.99,963.99,963.99,963.99,5156.4199803
138,36244,2017-02-01 08:00:00,972.94,972.94,972.94,972.94,1928.9508829
139,36448,2017-02-01 12:00:00,966.45,968.34,966.45,968.34,1105.261779
140,36644,2017-02-01 16:00:00,967.9,967.9,967.9,967.9,373.70619
141,36854,2017-02-01 20:00:00,976.28,976.28,976.28,976.28,546.7168
142,37057,2017-02-02 00:00:00,983.79,983.79,983.79,983.79,653.85237319
143,37403,2017-02-02 08:00:00,987.61,987.96,987.02,987.02,15891.085036
144,37605,2017-02-02 12:00:00,990.27,990.27,990.0,990.0,36615.554563
145,37812,2017-02-02 16:00:00,994.59,994.64,993.96,993.96,3682.1149102
146,38030,2017-02-02 20:00:00,1000.01,1000.15,1000.0,1000.15,7084.5920167
147,38228,2017-02-03 00:00:00,1009.15,1009.18,1009.15,1009.18,148.59879692
148,38635,2017-02-03 08:00:00,1015.88,1015.94,1013.6,1015.8,54180.639767
149,38844,2017-02-03 12:00:00,1005.44,1006.95,1005.44,1006.95,2306.0886107
150,39068,2017-02-03 16:00:00,1015.39,1015.39,1015.39,1015.39,1015.39
151,39273,2017-02-03 20:00:00,1009.78,1010.55,1009.78,1010.54,1916.5486175
152,39462,2017-02-04 00:00:00,1015.06,1016.99,1015.06,1016.99,411.88954131
153,39762,2017-02-04 08:00:00,1014.5,1015.19,1014.5,1015.19,987.62984495
154,39909,2017-02-04 12:00:00,1009.37,1009.99,1009.37,1009.99,15.073139399
155,40027,2017-02-04 16:00:00,1013.34,1013.34,1013.34,1013.34,3438.067319
156,40211,2017-02-04 20:00:00,1035.01,1035.89,1035.0,1035.0,24047.445417
157,40362,2017-02-05 00:00:00,1033.72,1034.13,1033.17,1033.17,5424.2218964
158,40569,2017-02-05 08:00:00,1028.01,1029.49,1027.23,1027.23,8329.3066474
159,40845,2017-02-05 16:00:00,1014.61,1014.67,1014.61,1014.67,1254.761249
160,41018,2017-02-05 20:00:00,1010.0,1010.0,1010.0,1010.0,15988.3
161,41156,2017-02-06 00:00:00,1010.03,1011.03,1010.01,1011.03,654.53744
162,41412,2017-02-06 08:00:00,1020.88,1021.19,1020.88,1020.93,3735.9195322
163,41798,2017-02-06 16:00:00,1021.92,1022.97,1021.92,1022.97,4276.3639959
164,41998,2017-02-06 20:00:00,1021.99,1021.99,1021.39,1021.99,879.07487628
165,42202,2017-02-07 00:00:00,1024.0,1024.26,1023.51,1024.26,4188.0264628
166,42614,2017-02-07 08:00:00,1046.65,1047.35,1046.65,1046.84,5961.1611244
167,42813,2017-02-07 12:00:00,1047.49,1049.59,1047.48,1048.32,38340.270394
168,43008,2017-02-07 16:00:00,1047.98,1047.98,1047.2,1047.2,4296.8203936
169,43212,2017-02-07 20:00:00,1047.06,1047.06,1047.06,1047.06,94.296056186
170,43407,2017-02-08 00:00:00,1052.48,1052.48,1051.05,1051.05,3252.7898358
171,43799,2017-02-08 08:00:00,1060.99,1060.99,1059.0,1059.0,109769.76641
172,44024,2017-02-08 12:00:00,1040.99,1040.99,1040.01,1040.01,10238.093315
173,44227,2017-02-08 16:00:00,1054.02,1054.68,1053.01,1053.01,6861.1304664
174,44449,2017-02-08 20:00:00,1059.99,1060.2,1059.99,1060.2,40765.037167
175,44673,2017-02-09 00:00:00,1051.73,1051.73,1051.73,1051.73,28.39671
176,45081,2017-02-09 08:00:00,1058.5,1058.5,1058.5,1058.5,224.50740543
177,45503,2017-02-09 16:00:00,979.04,979.04,979.04,979.04,4825.2176823
178,45741,2017-02-09 20:00:00,958.99,959.16,958.5,959.16,25403.10003
179,45974,2017-02-10 00:00:00,985.71,986.99,985.71,986.99,1896.9098039
180,46373,2017-02-10 08:00:00,973.99,973.99,973.0,973.91,5011.8243208
181,46591,2017-02-10 12:00:00,976.89,979.0,976.89,979.0,6564.33059
182,46817,2017-02-10 16:00:00,980.01,981.0,980.0,980.89,26898.268965
183,47034,2017-02-10 20:00:00,987.37,989.0,987.37,988.99,62824.825368
184,47254,2017-02-11 00:00:00,995.49,995.94,995.49,995.94,220.81242608
185,47620,2017-02-11 08:00:00,1007.54,1007.55,1006.64,1006.64,103.33022182
186,47802,2017-02-11 12:00:00,1006.0,1006.99,1006.0,1006.99,10772.656183
187,48001,2017-02-11 16:00:00,1006.9,1006.9,1006.9,1006.9,59.047475596
188,48198,2017-02-11 20:00:00,1012.78,1012.78,1012.52,1012.77,831.6719349
189,48358,2017-02-12 00:00:00,1011.01,1011.01,1011.0,1011.0,161.59721009
190,48684,2017-02-12 08:00:00,1003.74,1003.74,1003.74,1003.74,7.8694621236
191,48815,2017-02-12 12:00:00,1005.5,1005.5,1005.5,1005.5,30.165
192,49003,2017-02-12 16:00:00,1003.01,1004.6,1003.01,1004.6,3183.8807745
193,49211,2017-02-12 20:00:00,998.01,998.11,998.01,998.11,519.83096497
194,49861,2017-02-13 12:00:00,993.05,993.05,992.04,992.04,4909.31196
195,50058,2017-02-13 16:00:00,996.86,996.86,996.62,996.62,196.23194647
196,50262,2017-02-13 20:00:00,996.01,996.01,996.0,996.0,25557.3932
197,50477,2017-02-14 00:00:00,1000.74,1000.74,1000.09,1000.1,29387.894374
198,50871,2017-02-14 08:00:00,1003.75,1003.75,1003.75,1003.75,53.845054588
199,51095,2017-02-14 12:00:00,993.11,996.36,993.04,996.36,1333.2798442
200,51320,2017-02-14 16:00:00,1010.7,1010.72,1010.05,1010.72,2012.0213075
201,51540,2017-02-14 20:00:00,1007.22,1007.22,1007.22,1007.22,531.27999531
202,51754,2017-02-15 00:00:00,1008.88,1009.29,1008.35,1009.29,316.72343518
203,52292,2017-02-15 12:00:00,1007.03,1007.03,1006.86,1006.86,568.13697989
204,52478,2017-02-15 16:00:00,1009.22,1009.22,1009.22,1009.22,583.28242302
205,52694,2017-02-15 20:00:00,1009.99,1010.99,1009.99,1010.0,12753.374818
206,52897,2017-02-16 00:00:00,1011.53,1012.37,1011.1,1011.24,1769.7181559
207,53263,2017-02-16 08:00:00,1020.66,1020.99,1020.66,1020.99,3336.4531867
208,53447,2017-02-16 12:00:00,1024.0,1024.13,1024.0,1024.13,803.80344572
209,53651,2017-02-16 16:00:00,1034.5,1034.5,1032.59,1032.59,4908.9197837
210,53869,2017-02-16 20:00:00,1036.83,1036.83,1036.82,1036.82,8336.489612
211,54088,2017-02-17 00:00:00,1032.91,1033.0,1032.7,1032.7,6760.5903524
212,54430,2017-02-17 08:00:00,1040.94,1040.98,1040.94,1040.98,2514.4944406
213,54617,2017-02-17 12:00:00,1042.0,1042.0,1042.0,1042.0,767.44879672
214,54831,2017-02-17 16:00:00,1056.8,1058.79,1055.29,1055.29,6708.7833809
215,55030,2017-02-17 20:00:00,1057.18,1057.18,1057.18,1057.18,175.8636162
216,55210,2017-02-18 00:00:00,1055.75,1055.76,1055.75,1055.76,3144.8247047
217,55550,2017-02-18 08:00:00,1065.41,1066.97,1065.02,1065.02,1500.9878359
218,55727,2017-02-18 12:00:00,1061.21,1063.1,1060.6,1060.6,10620.1109
219,55903,2017-02-18 16:00:00,1065.06,1065.06,1065.06,1065.06,2734.2160144
220,56075,2017-02-18 20:00:00,1059.0,1059.44,1059.0,1059.44,1360.40416
221,56580,2017-02-19 12:00:00,1054.4,1054.4,1052.19,1052.19,1916.61632
222,56918,2017-02-19 20:00:00,1047.62,1047.62,1047.62,1047.62,13.61906
223,57077,2017-02-20 00:00:00,1051.8,1051.8,1051.8,1051.8,64.1598
224,57723,2017-02-20 16:00:00,1063.06,1063.96,1063.06,1063.96,206.3151671
225,58075,2017-02-21 00:00:00,1084.0,1084.0,1083.99,1083.99,10946.58642
226,58390,2017-02-21 08:00:00,1083.31,1083.31,1083.31,1083.31,22.74951
227,58589,2017-02-21 12:00:00,1113.9,1113.9,1109.04,1113.0,56957.009786
228,58819,2017-02-21 16:00:00,1101.91,1101.91,1101.91,1101.91,173.34082299
229,59641,2017-02-22 08:00:00,1110.7,1110.7,1110.37,1110.37,894.75930511
230,59816,2017-02-22 12:00:00,1120.0,1120.86,1120.0,1120.85,2183.0319953
231,60037,2017-02-22 16:00:00,1131.21,1131.21,1131.21,1131.21,394.81532144
232,60262,2017-02-22 20:00:00,1137.79,1138.01,1137.79,1138.01,92.17595
233,60485,2017-02-23 00:00:00,1130.02,1131.0,1130.01,1130.02,5803.7280486
234,61068,2017-02-23 12:00:00,1150.49,1153.04,1150.49,1151.33,41612.425207
235,61284,2017-02-23 16:00:00,1155.16,1156.56,1155.14,1156.56,4144.1926902
236,61509,2017-02-23 20:00:00,1161.86,1163.01,1161.86,1162.54,12007.318978
237,61745,2017-02-24 00:00:00,1183.53,1187.44,1183.53,1187.33,16790.622821
238,62171,2017-02-24 08:00:00,1169.35,1169.99,1165.96,1169.99,39044.569303
239,62399,2017-02-24 12:00:00,1167.15,1167.15,1167.15,1167.15,2824.503
240,62623,2017-02-24 16:00:00,1197.0,1197.0,1194.0,1194.0,76365.517375
241,62825,2017-02-24 20:00:00,1183.1,1183.1,1180.01,1182.68,14262.847307
242,63046,2017-02-25 00:00:00,1180.05,1180.14,1180.0,1180.0,813.67891555
243,63375,2017-02-25 08:00:00,1180.39,1180.39,1180.39,1180.39,133.44678412
244,63530,2017-02-25 12:00:00,1181.0,1182.51,1177.54,1182.51,5646.2523117
245,63724,2017-02-25 16:00:00,1159.98,1159.98,1158.83,1159.97,7716.093611
246,63946,2017-02-25 20:00:00,1150.0,1150.0,1149.6,1149.6,434.77810884
247,64118,2017-02-26 00:00:00,1152.11,1152.2,1152.11,1152.2,121.58302193
248,64420,2017-02-26 08:00:00,1166.9,1168.86,1166.9,1166.98,2548.4990279
249,64605,2017-02-26 12:00:00,1170.27,1170.27,1170.27,1170.27,263.54660622
250,64781,2017-02-26 16:00:00,1169.99,1169.99,1168.37,1169.99,18564.559397
251,64974,2017-02-26 20:00:00,1174.51,1176.38,1174.51,1176.38,415.26199655
252,65180,2017-02-27 00:00:00,1180.46,1180.99,1180.46,1180.99,4663.3213336
253,65518,2017-02-27 08:00:00,1184.95,1185.73,1184.95,1185.0,4832.7753489
254,65697,2017-02-27 12:00:00,1185.73,1186.0,1185.73,1185.99,2401.7948961
255,65879,2017-02-27 16:00:00,1182.05,1182.05,1182.05,1182.05,4330.0002515
256,66093,2017-02-27 20:00:00,1190.85,1190.85,1190.85,1190.85,257.05033133
257,66296,2017-02-28 00:00:00,1194.64,1194.88,1194.64,1194.88,3775.0310169
258,66691,2017-02-28 08:00:00,1191.26,1191.26,1191.26,1191.26,5460.5357321
259,66899,2017-02-28 12:00:00,1185.53,1187.41,1184.0,1184.0,41438.654693
260,67114,2017-02-28 16:00:00,1186.01,1186.93,1186.01,1186.91,148.13548536
261,67304,2017-02-28 20:00:00,1198.62,1198.62,1198.62,1198.62,121.08040922
262,67509,2017-03-01 00:00:00,1191.16,1191.21,1189.18,1191.2,3869.004821
263,67854,2017-03-01 08:00:00,1190.0,1190.0,1190.0,1190.0,102.4548945
264,68042,2017-03-01 12:00:00,1202.23,1202.23,1202.23,1202.23,1623.0105
265,68275,2017-03-01 16:00:00,1215.41,1215.53,1215.41,1215.53,22136.094059
266,68492,2017-03-01 20:00:00,1221.2,1221.2,1221.15,1221.15,5983.0744911
267,68695,2017-03-02 00:00:00,1228.0,1228.6,1228.0,1228.6,906.52631281
268,69059,2017-03-02 08:00:00,1226.49,1226.49,1226.49,1226.49,3051.8900056
269,69259,2017-03-02 12:00:00,1232.01,1232.01,1232.0,1232.0,16016.081005
270,69480,2017-03-02 16:00:00,1253.0,1253.0,1251.3,1251.3,3396.8544143
271,69705,2017-03-02 20:00:00,1268.72,1268.72,1267.32,1268.7,825.47835761
272,70247,2017-03-03 08:00:00,1267.5,1268.28,1267.5,1268.02,2598.8257269
273,70458,2017-03-03 12:00:00,1290.99,1290.99,1290.99,1290.99,362.73297179
274,70889,2017-03-03 20:00:00,1266.06,1266.06,1266.0,1266.06,2957.2601005
275,71391,2017-03-04 08:00:00,1276.43,1276.43,1276.43,1276.43,33.18718
276,71531,2017-03-04 12:00:00,1269.92,1269.92,1269.92,1269.92,754.98735235
277,71724,2017-03-04 16:00:00,1248.02,1248.84,1248.0,1248.33,10041.524182
278,72112,2017-03-05 00:00:00,1260.0,1260.0,1259.01,1259.02,403.89475693
279,72538,2017-03-05 08:00:00,1242.39,1244.48,1242.39,1244.48,22.165835146
280,72770,2017-03-05 12:00:00,1249.62,1249.62,1248.73,1248.73,24.200464468
281,72978,2017-03-05 16:00:00,1264.76,1264.76,1264.76,1264.76,396.59936827
282,73218,2017-03-05 20:00:00,1265.19,1268.11,1265.19,1265.2,495.82441987
283,73458,2017-03-06 00:00:00,1269.98,1273.0,1269.98,1269.98,79.707257247
284,73959,2017-03-06 12:00:00,1277.01,1277.01,1277.0,1277.0,494.47485684
285,74328,2017-03-06 20:00:00,1277.71,1277.71,1277.71,1277.71,309.66232023
286,74487,2017-03-07 00:00:00,1278.49,1278.49,1278.02,1278.02,2590.6026716
287,74791,2017-03-07 08:00:00,1274.74,1275.1,1274.74,1275.1,107.76902731
288,75005,2017-03-07 12:00:00,1212.21,1212.21,1208.8,1209.86,28422.285144
289,75219,2017-03-07 16:00:00,1231.03,1231.03,1231.03,1231.03,10.037670896
290,75438,2017-03-07 20:00:00,1253.23,1253.23,1252.11,1252.11,6473.8929078
291,75635,2017-03-08 00:00:00,1233.86,1233.86,1233.07,1233.07,1266.5945561
292,76032,2017-03-08 08:00:00,1186.31,1186.47,1179.97,1179.97,16281.136551
293,76242,2017-03-08 12:00:00,1203.03,1206.73,1203.03,1206.39,568.32248382
294,76443,2017-03-08 16:00:00,1187.01,1189.08,1185.43,1186.27,16832.105803
295,76658,2017-03-08 20:00:00,1179.0,1179.0,1177.63,1178.6,23255.742103
296,76890,2017-03-09 00:00:00,1149.34,1153.1,1146.02,1152.24,13471.979489
297,77278,2017-03-09 08:00:00,1175.51,1177.06,1174.0,1177.02,20423.595994
298,77490,2017-03-09 12:00:00,1167.11,1170.75,1167.11,1170.75,27123.520662
299,77708,2017-03-09 16:00:00,1191.71,1191.71,1190.31,1190.31,1276.9264529
300,77941,2017-03-09 20:00:00,1198.93,1198.98,1198.0,1198.98,2497.5811714
301,78161,2017-03-10 00:00:00,1190.99,1191.0,1190.97,1190.97,18674.402624
302,78546,2017-03-10 08:00:00,1189.6,1189.6,1187.5,1187.5,12318.578852
303,78757,2017-03-10 12:00:00,1196.56,1196.56,1196.54,1196.54,6081.0718781
304,78988,2017-03-10 16:00:00,1239.72,1239.72,1239.7,1239.7,7387.9323449
305,79214,2017-03-10 20:00:00,1270.52,1270.58,1270.0,1270.0,20696.3077
306,79452,2017-03-11 00:00:00,1111.55,1116.25,1111.35,1116.25,10770.674318
307,79881,2017-03-11 08:00:00,1177.96,1179.56,1175.01,1179.56,6619.2448037
308,80089,2017-03-11 12:00:00,1178.69,1178.69,1178.0,1178.0,1126.988844
309,80285,2017-03-11 16:00:00,1184.65,1186.68,1184.64,1184.64,2665.748336
310,80491,2017-03-11 20:00:00,1178.21,1179.66,1177.1,1177.1,2294.8657533
311,80704,2017-03-12 00:00:00,1176.58,1176.58,1176.58,1176.58,585.67769825
312,81066,2017-03-12 08:00:00,1176.98,1177.0,1176.98,1177.0,6483.099191
313,81249,2017-03-12 12:00:00,1174.71,1176.01,1174.71,1176.01,199.816439
314,81459,2017-03-12 16:00:00,1211.32,1214.59,1210.0,1214.59,15591.511829
315,81673,2017-03-12 20:00:00,1231.29,1231.29,1227.46,1228.94,16449.375457
316,81891,2017-03-13 00:00:00,1226.42,1226.42,1226.42,1226.42,69.503257257
317,82461,2017-03-13 12:00:00,1238.09,1238.09,1235.35,1236.84,2741.3496375
318,82688,2017-03-13 16:00:00,1241.0,1241.0,1241.0,1241.0,19222.303566
319,82908,2017-03-13 20:00:00,1239.5,1240.45,1239.5,1239.51,4970.4176356
320,83113,2017-03-14 00:00:00,1242.46,1243.5,1241.35,1241.35,7258.6309803
321,83399,2017-03-14 08:00:00,1229.3,1231.97,1229.3,1231.97,4259.5669366
322,83575,2017-03-14 12:00:00,1244.8,1244.8,1244.8,1244.8,42.80885872
323,83792,2017-03-14 16:00:00,1248.52,1248.52,1248.52,1248.52,8672.0755661
324,83992,2017-03-14 20:00:00,1249.89,1249.92,1249.89,1249.92,405.38308473
325,84192,2017-03-15 00:00:00,1245.82,1248.5,1245.82,1248.5,29201.45023
326,84500,2017-03-15 08:00:00,1254.98,1254.98,1254.02,1254.98,4404.6118605
327,84688,2017-03-15 12:00:00,1253.23,1253.23,1253.23,1253.23,2177.9006909
